BRAND,DNLA,SKU_NO,SEQNUM,SPEC_NAME,SPEC_VALUE,SPEC_VALUE_RAW
Impact,N,884433,6,Removable Interior Baffle,Yes,
Impact,N,884433,7,Accepts Grids,Yes,
Impact,N,884433,8,Requires Speed Ring,Yes,
Impact,N,884433,9,Weight,1.0 lb (0.45 kg),
Impact,N,884437,1,Dimensions,"9.0 x 36 x 16"" (22.9 x 91.4 x 40.6 cm)",
Impact,N,884437,2,Shape,Strip,
Impact,N,884437,3,Interior,White,
Impact,N,884437,4,Compatibility,Strobe (can be used with small fluorescent or LED fixtures) Not for use with hot lights,
Impact,N,884437,5,Removable Front Face,Yes,
Impact,N,884437,6,Removable Interior Baffle,Yes,
Impact,N,884437,7,Accepts Grids,Yes,
Impact,N,884437,8,Requires Speed Ring,Yes,
Impact,N,884437,9,Weight,1.6 lb (0.72 kg),
Impact,N,884439,1,Dimensions,"16 x 55 x 20"" (40.6 x 139.7 x 51 cm)",
Impact,N,884439,2,Shape,Strip,
Impact,N,884439,3,Interior,White,
Impact,N,884439,4,Compatibility,Strobe (can be used with small fluorescent or LED fixtures) Not for use with hot lights,
Impact,N,884439,5,Removable Front Face,Yes,
Impact,N,884439,6,Removable Interior Baffle,Yes,
Impact,N,884439,7,Accepts Grids,Yes,
Impact,N,884439,8,Requires Speed Ring,Yes,
Impact,N,884439,9,Weight,3.6 lb (1.6 kg),
Impact,N,884441,1,Dimensions,"24 x 78 x 23"" (61 x 198.1 x 58.4 cm)",
Impact,N,884441,2,Shape,Strip,
Impact,N,884441,3,Interior,White,
Impact,N,884441,4,Compatibility,Strobe (can be used with small fluorescent or LED fixtures) Not for use with hot lights,
Impact,N,884441,5,Removable Front Face,Yes,
Impact,N,884441,6,Removable Interior Baffle,Yes,
Impact,N,884441,7,Accepts Grids,Yes,
Impact,N,884441,8,Requires Speed Ring,Yes,
Impact,N,884441,9,Weight,5.1 (2.3 kg),
Impact,N,884448,1,Dimensions,"12 x 36 x 16"" (30.5 x 91.4 x 40.6 cm)",
Impact,N,884448,2,Shape,Rectangular,
Impact,N,884448,3,Interior,Textured silver,
Impact,N,884448,4,Compatibility,"Strobes, LEDs and fluorescents. Hot lights up to 750W",
Impact,N,884448,5,Removable Front Face,Yes,
Impact,N,884448,6,Removable Interior Baffle,Yes,
Impact,N,884448,7,Accepts Grids,Yes,
Impact,N,884448,8,Requires Speed Ring,Yes,
Impact,N,884448,9,Weight,2.0 lb (0.9 kg),
Impact,N,884449,1,Dimensions,"9.0 x 36 x 16"" (22.9 x 91.4 x 40.6 cm)",
Impact,N,884449,2,Shape,Rectangular,
Impact,N,884449,3,Interior,Textured silver,
Impact,N,884449,4,Compatibility,"Strobes, LEDs and fluorescents. Hot lights up to 750W",
Impact,N,884449,5,Removable Front Face,Yes,
Impact,N,884449,6,Removable Interior Baffle,Yes,
Impact,N,884449,7,Accepts Grids,Yes,
Impact,N,884449,8,Requires Speed Ring,Yes,
Impact,N,884449,9,Weight,2.6 lb (1.8 kg),
Impact,N,884450,1,Dimensions,"16 x 55 x 20"" (40.6 x 139.7 x 51 cm)",
Impact,N,884450,2,Shape,Rectangular,
Impact,N,884450,3,Interior,Textured silver,
Impact,N,884450,4,Compatibility,"Strobes, LEDs and fluorescents. Hot lights up to 1,000W",
Impact,N,884450,5,Removable Front Face,Yes,
Impact,N,884450,6,Removable Interior Baffle,Yes,
Impact,N,884450,7,Accepts Grids,Yes,
Impact,N,884450,8,Requires Speed Ring,Yes,
Impact,N,884450,9,Weight,3.2 lb (1.4 kg),
Impact,N,884451,1,Dimensions,"24 x 78 x 23"" (61 x 198.1 x 58.4 cm)",
Impact,N,884451,2,Shape,Rectangular,
Impact,N,884451,3,Interior,Textured silver,
Impact,N,884451,4,Compatibility,"Strobes, LEDs and fluorescents. Hot lights up to 1,500W",
Impact,N,884451,5,Removable Front Face,Yes,
Impact,N,884451,6,Removable Interior Baffle,Yes,
Impact,N,884451,7,Accepts Grids,Yes,
Impact,N,884451,8,Requires Speed Ring,Yes,
Impact,N,884451,9,Weight,5.9 lb (2.7 kg),
Impact,N,884597,1,Material,Aluminum alloy,
Impact,N,884597,2,Compatibility,"Paul C. Buff, Balcar, Flashpoint Series 1",
Impact,N,884601,1,Material,Aluminum alloy,
Impact,N,884601,2,Compatibility,"Venture TTL, Comet CA, CX & CAX flash heads",
Impact,N,884603,1,Material,Aluminum alloy,
Impact,N,884603,2,Compatibility,"Dynalite (except Baja series), Lowel Omni-lights",
Impact,N,884604,1,Material,Aluminum alloy,
Impact,N,884604,2,Compatibility,"Elinchrom EL, Impact EX, Calumet Genesis, Interfit EX",
Impact,N,884606,1,Material,Aluminum alloy,
Impact,N,884606,2,Compatibility,"Impact (except EX series), Bowens S, Calumet Travelite, Cowboy, Interfit Stellar, JTL, Photoflex, Priolite, Rime Lite, Westcott Photo Basics",
Impact,N,884621,1,Material,Aluminum alloy,
Impact,N,884621,2,Compatibility,Profoto,
Impact,N,884627,1,Material,Aluminum alloy,
Impact,N,884627,2,Compatibility,Impact Qualite 300 V-2012 Focusing Flood Light,
Impact,N,887048,1,Material,Aluminum,
Impact,N,887048,2,Finish,Black,
Impact,N,887048,3,Compatibility,"Boom shaft or pole diameters:
0.75"" (8.0 mm), 0.63"" (16 mm), 0.75"" (19 mm), 0.98"" (25 mm)",
Impact,N,887048,4,Weight,1.48 lb (0.67 kg),
Impact,N,887347,1,Construction,"Aluminum alloy, black paint",
Impact,N,887347,2,Load Capacity,33 lb (15 kg),
Impact,N,887347,3,Attachment Size,"5/8"" Hex receiver
1/4""-20 Female threaded socket",
Impact,N,887347,4,Range,"Jaws: 0.5 - 2.16"" (13 - 55 mm)",
Impact,N,887347,5,Weight,1.1 lb (0.5 kg),
Impact,N,887734,1,Input Voltage,120VAC,
Impact,N,887734,2,Lamps,CFL (compact fluorescent lamps),
Impact,N,887734,3,Ballast,In lamp,
Impact,N,887734,4,Mounting,"5/8"" (16 mm)",
Impact,N,887734,5,Dimensions,Not Specified by manufacturer,
Impact,N,887734,6,Weight,Not Specified by manufacturer,
Impact,N,887736,1,Input Voltage,120VAC,
Impact,N,887736,2,Lamps,4 CFL (compact fluorescent lamps),
Impact,N,887736,3,Ballast,In lamps,
Impact,N,887736,4,Mounting,"5/8"" (16 mm)",
Impact,N,887736,5,Dimensions,Not Specified by manufacturer,
Impact,N,887736,6,Weight,Not Specified by manufacturer,
Impact,N,887742,1,Size,"20 x 20"" x (50 x 50 cm)",
Impact,N,887742,2,Shape,Square,
Impact,N,887742,3,Compatibility,"Impact FF-S1, FF-S2 fluorescent fixtures Impact SF-ABRL160 Slave Flash",
Impact,N,887742,4,Removable Front Face,Yes,
Impact,N,887742,5,Removable Interior Baffle,None,
Impact,N,887742,6,Accepts Grids,No,
Impact,N,887742,7,Requires Speed Ring,No,
Impact,N,887743,1,Size,"20 x 27.5"" (50 x 70 cm)",
Impact,N,887743,2,Shape,Rectangle,
Impact,N,887743,3,Compatibility,"Impact FF-S1, FF-S2 fluorescent fixtures Impact SF-ABRL160 Slave Flash",
Impact,N,887743,4,Removable Front Face,Yes,
Impact,N,887743,5,Removable Interior Baffle,None,
Impact,N,887743,6,Accepts Grids,No,
Impact,N,887743,7,Requires Speed Ring,No,
Impact,N,887751,1,Input Voltage,120VAC,
Impact,N,887751,2,Lamps,4 CFL (compact fluorescent lamps) purchased separately,
Impact,N,887751,3,Ballast,In lamps,
Impact,N,887751,4,Mounting,"5/8"" (16 mm)",
Impact,N,887751,5,Dimensions,Not Specified by manufacturer,
Impact,N,887751,6,Weight,Not Specified by manufacturer,
Impact,N,888286,1,Maximum Watt/Seconds,160,
Impact,N,888286,2,Flash Variability,Full and 1/2 power,
Impact,N,888286,3,Modeling Light,LED with On/Off switch,
Impact,N,888286,4,Flash Ready Indicator,Yes,
Impact,N,888286,5,Operating Voltage,"120 VAC, 60 Hz",
Impact,N,888286,6,Built-in Slave Cell,Optical,
Impact,N,888286,7,Sync Socket,Mini (3.5mm) phone,
Impact,N,888286,8,Fan Cooled,No,
Impact,N,888286,9,Dimensions,"7.5 x 6.5 x 4.2"" (19.0 x 16.5 x 10.7 cm) [lenght x height x diameter]",
Impact,N,888286,10,Weight,1.5 lbs (680 g),
Impact,N,888289,1,Construction,Polycarbonate,
Impact,N,888366,1,Light Source,Quartz halogen,
Impact,N,888366,2,Rating,"300W
Lamp life: approximately 100 hours",
Impact,N,888366,3,Color Temperature,"3,100K",
Impact,N,888366,4,Light Intensity,"Approximately 7,500 lumens",
Impact,N,888366,5,Socket (Lampholder),2-pin GY9.5,
Impact,N,888366,6,Focus Adjustment,21 - 40&deg; Beam,
Impact,N,888366,7,Switch,In-line,
Impact,N,888366,8,Power Cable,12.5' 18-Gauge 3-prong US plug,
Impact,N,888366,9,Power Requirements,120VAC,
Impact,N,888366,10,Mounting,"Baby 5/8"" (16 mm) receiver",
Impact,N,888366,11,Dimensions,"8.75 x 8.75 x 6.0"" (22 x 22 x 15cm)",
Impact,N,888366,12,Weight,3.46 lbs (1.5 kg),
Impact,N,888975,1,Construction,"Aluminum alloy, foam grips, nylon strap",
Impact,N,888975,2,Mount,"5/8"" (16 mm) top stud with male 1/4""-20 screw",
Impact,N,888975,3,Load Capacity,5.0 lb (2.26 kg),
Impact,N,888975,4,Dimensions,"Retracted: 27"" (68.6 cm) 
Extended: 63"" (160 cm)",
Impact,N,888975,5,Weight,0.75 lb (0.34 kg),
Impact,N,888976,1,Construction,"Aluminum alloy, foam grips, nylon strap",
Impact,N,888976,2,Mount,"5/8"" (16 mm) top stud with male 1/4""-20 screw",
Impact,N,888976,3,Load Capacity,5 lb (2.26 kg),
Impact,N,888976,4,Dimensions,"Retracted: 27"" (68.6 cm) 
Extended: 63"" (160 cm)",
Impact,N,888976,5,Weight,1.1 lb (0.49 kg),
Impact,N,888978,1,Material,"Nylon fabric, aluminum",
Impact,N,888978,2,Size,"Front diffusion: 15 x 15"" (38 x 38 cm)Overall: 16.5 x 16.5"" (42 x 42 cm)",
Impact,N,888978,3,Shape,Square,
Impact,N,888978,4,Compatibility,Full size portable or studio flash units,
Impact,N,888978,5,Removable Front Face,Yes,
Impact,N,888978,6,Removable Interior Baffle,Yes,
Impact,N,888978,7,Accepts Grids,Yes,
Impact,N,888978,8,Requires Speed Ring,Separate purchase required for user's brand of head,
Impact,N,888978,9,Weight,1.1 lb (0.5 kg),
Impact,N,888979,1,Material,"Nylon fabric, aluminum",
Impact,N,888979,2,Size,"24 x 24"" (61 x 61 cm)",
Impact,N,888979,3,Shape,Square,
Impact,N,888979,4,Compatibility,Full size portable or studio flash units,
Impact,N,888979,5,Removable Front Face,Yes,
Impact,N,888979,6,Removable Interior Baffle,Yes,
Impact,N,888979,7,Accepts Grids,Yes,
Impact,N,888979,8,Requires Speed Ring,Separate purchase required for user's brand of head,
Impact,N,888979,9,Weight,1.7 lb (0.77 kg),
Impact,N,889685,1,Dimensions,"Diameter: 36"" (91.4 cm)Depth: 16"" (40.6 cm)",
Impact,N,889685,2,Shape,Octagonal,
Impact,N,889685,3,Compatibility,"Strobe, LED & Fluorescents",
Impact,N,889685,4,Removable Front Face,Yes,
Impact,N,889685,5,Removable Interior Baffle,Yes,
Impact,N,889685,6,Accepts Grids,Yes,
Impact,N,889685,7,Requires Speed Ring,Yes,
Impact,N,889685,8,Weight,2.4 lb (1.0 kg),
Impact,N,889686,1,Dimensions,"Diameter: 60"" (152.4 cm)Depth: 24"" (61 cm)",
Impact,N,889686,2,Shape,Octagonal,
Impact,N,889686,3,Compatibility,"Strobe, LED & Fluorescents",
Impact,N,889686,4,Removable Front Face,Yes,
Impact,N,889686,5,Removable Interior Baffle,Yes,
Impact,N,889686,6,Accepts Grids,Yes,
Impact,N,889686,7,Requires Speed Ring,Yes,
Impact,N,889686,8,Weight,5.25 lb (2.4 kg),
Impact,N,889687,1,Dimensions,"Diameter: 84"" (213.4 cm)Depth: 28"" ( 71.1 cm)",
Impact,N,889687,2,Shape,Octagonal,
Impact,N,889687,3,Compatibility,"Strobe, LED & Fluorescents",
Impact,N,889687,4,Removable Front Face,Yes,
Impact,N,889687,5,Removable Interior Baffle,Yes,
Impact,N,889687,6,Accepts Grids,Yes,
Impact,N,889687,7,Requires Speed Ring,Yes,
Impact,N,889687,8,Weight,6.2 lb (2.8 kg),
Impact,N,889688,1,Dimensions,"Diameter: 36"" (91.4 cm), depth: 15"" (38 cm)",
Impact,N,889688,2,Shape,Octagonal,
Impact,N,889688,3,Compatibility,"Strobes, LED and fluorescent lights. Hot lights up to 1,000W,",
Impact,N,889688,4,Removable Front Face,Yes,
Impact,N,889688,5,Removable Interior Baffle,Yes,
Impact,N,889688,6,Accepts Grids,Yes,
Impact,N,889688,7,Requires Speed Ring,Yes,
Impact,N,889689,1,Dimensions,"Diameter: 60"" (152.4 cm), depth: 24"" ( 61 cm)",
Impact,N,889689,2,Shape,Octagonal,
Impact,N,889689,3,Compatibility,"Strobes, LED and fluorescent lights. Hot lights up to 1,500W,",
Impact,N,889689,4,Removable Front Face,Yes,
Impact,N,889689,5,Removable Interior Baffle,Yes,
Impact,N,889689,6,Accepts Grids,Yes,
Impact,N,889689,7,Requires Speed Ring,Yes,
Impact,N,889690,1,Dimensions,"Diameter: 84"" (213.4 cm), depth: 27"" ( 68.6 cm)",
Impact,N,889690,2,Shape,Octagonal,
Impact,N,889690,3,Compatibility,"Strobes, LED and fluorescent lights. Hot lights up to 2,000W,",
Impact,N,889690,4,Removable Front Face,Yes,
Impact,N,889690,5,Removable Interior Baffle,Yes,
Impact,N,889690,6,Accepts Grids,Yes,
Impact,N,889690,7,Requires Speed Ring,Yes,
Impact,N,889708,1,Dimensions,"Diameter: 18"" (46 cm), depth: 12"" (30 cm)",
Impact,N,889708,2,Shape,Octagonaldeep parabolic,
Impact,N,889708,3,Compatibility,"Strobes, LED and fluorescent lights. Hot lights up to 500W,",
Impact,N,889708,4,Removable Front Face,Yes,
Impact,N,889708,5,Removable Interior Baffle,Yes,
Impact,N,889708,6,Accepts Grids,Yes,
Impact,N,889708,7,Requires Speed Ring,Yes,
Impact,N,889709,1,Dimensions,"Diameter: 39"" (99 cm), depth: 26"" (66 cm)",
Impact,N,889709,2,Shape,Octagonaldeep parabolic,
Impact,N,889709,3,Compatibility,"Strobes, LED and fluorescent lights. Hot lights up to 1,000W,",
Impact,N,889709,4,Removable Front Face,Yes,
Impact,N,889709,5,Removable Interior Baffle,Yes,
Impact,N,889709,6,Accepts Grids,Yes,
Impact,N,889709,7,Requires Speed Ring,Yes,
Impact,N,889830,1,Dimensions,"28 x 39"" (71 x 99 cm)",
Impact,N,889830,2,Mount,"5/8"" (16 mm)",
Impact,N,889830,3,Weight,2.0 lb (0.9 kg),
Impact,N,889832,1,Dimensions,"35 x 70"" (90 x 178 cm)",
Impact,N,889832,2,Mount,"5/8"" (16 mm)",
Impact,N,889832,3,Weight,5.0 lb (2.26 kg),
Impact,N,890529,1,Dimensions,"16 x 22 x 14"" (40.6 x 55.9 x 35.5 cm)",
Impact,N,890529,2,Shape,Rectangular,
Impact,N,890529,3,Interior,"Textured, heat-resistant silver",
Impact,N,890529,4,Compatibility,"Flash, LED, Fluorescent 
Quartz, tungsten, HMI and other hot lights up to 300W",
Impact,N,890529,5,Removable Front Face,Yes,
Impact,N,890529,6,Removable Interior Baffle,Yes,
Impact,N,890529,7,Accepts Grids,Yes,
Impact,N,890529,8,Weight,1.75 lb (0.8 kg),
Impact,N,891649,1,Construction,"Aluminum, steel",
Impact,N,891649,2,Load Capacity,0.66 lb (0.3 kg),
Impact,N,891649,3,Dimensions,"Length: 21.65"" (55 cm) Diameter: 0.5"" (13 mm) Studs: 5/8"" (16 mm) hex with 3/8"" tap 5/8"" (16 mm) stud with 1/4""-20 male",
Impact,N,891649,4,Weight,0.66 lb (0.3 kg),
Impact,N,891651,1,Construction,"Aluminum, steel",
Impact,N,891651,2,Load Capacity,1.1 lb (0.49 kg),
Impact,N,891651,3,Dimensions,"Length: 21.65"" (55 cm) Diameter: 0.7"" (18 mm) Studs: 5/8"" (16 mm) hex with 3/8"" tap 5/8"" (16 mm) stud with 1/4""-20 male",
Impact,N,891651,4,Weight,1.57 lb (0.7 kg),
Impact,N,896190,1,Construction,"Black anodized aluminum, polymer",
Impact,N,896190,2,Attachment,"5/8"" (16 mm) Hex stud
5/8"" (16 mm) Stud with 3/8""-16 female thread",
Impact,N,896190,3,Load Capacity,11.02 lb (5.0 kg),
Impact,N,896190,4,Sections,2,
Impact,N,896190,5,Length,"Maximum extended: 24.61"" (62.5 cm)",
Impact,N,896190,6,Weight,1.1 lb (0.5 kg),
Impact,N,896603,1,Construction,"Black anodized aluminum, polymer",
Impact,N,896603,2,Attachment,"5/8"" (16 mm) Hex pin with 1/4""-20 female thread
5/8"" (16 mm) Pin with 3/8""-16 female thread",
Impact,N,896603,3,Load Capacity,9.92 lb (4.5 kg) @ Full extension,
Impact,N,896603,4,Sections,3,
Impact,N,896603,5,Length,"Maximum extended: 33.86"" (86 cm)",
Impact,N,896603,6,Weight,1.74 lb (0.79 kg),
Impact,N,897022,1,Construction,"Black anodized aluminum, polymer",
Impact,N,897022,2,Attachment,"5/8"" (16 mm) Stud with 1/4""-20 female thread
5/8"" (16 mm) Stud with 3/8""-16 female thread",
Impact,N,897022,3,Load Capacity,2.2 lb (1.5 kg) @ Full extension,
Impact,N,897022,4,Sections,3,
Impact,N,897022,5,Length,"Maximum extended: 33.46"" (85 cm)",
Impact,N,897022,6,Weight,1.1 lb (0.5 kg),
Impact,N,898306,1,Material of Construction,Black anodized aluminum,
Impact,N,898306,2,Maximum Height,"154.33"" (392 cm)",
Impact,N,898306,3,Minimum Height,"51.57"" (131 cm)",
Impact,N,898306,4,Closed Length,"44.5"" (113 cm)",
Impact,N,898306,5,Maximum Extension,"75.2"" (191 cm)",
Impact,N,898306,6,Minimum Extension,"7.5"" (19 cm)",
Impact,N,898306,7,Footprint Diameter,"43"" (109 cm)",
Impact,N,898306,8,Risers,3,
Impact,N,898306,9,Sections,4,
Impact,N,898306,10,Leg Tube Diameters,22 mm,
Impact,N,898306,11,Leg Cross Section,Round,
Impact,N,898306,12,Column Tube Diameter,"35, 30, 25, 20 mm",
Impact,N,898306,13,Attachment Size,"5/8"" (16 mm) Male",
Impact,N,898306,14,Maximum Load,"Used as stand: 19.84 lbs (9.0 kg)
At maximum extension: 4.4 lb (2.0 kg)
At maximum extension with 6&deg; inclination: 2.0 lb (0.9 kg)",
Impact,N,898306,15,Weight,"Combo Stand: 5.95 lb (2.7 kg) without sandbag
Empty sand bag capacity: 15 lb (6.8 kg)",
Impact,N,900094,1,Dimensions,"Tap: female 1/4""-20
Adapter diameter: 3/8"" (9.5 mm)",
Impact,N,900768,1,Construction,Aluminum,
Impact,N,900768,2,Maximum Height,"86"" (218 cm)",
Impact,N,900768,3,Minimum Height,"19.3"" (49 cm)",
Impact,N,900768,4,Closed Length,"19.5"" (49.5 cm)",
Impact,N,900768,5,Stand Sections,5,
Impact,N,900768,6,Riser,4,
Impact,N,900768,7,Column Diameter,"25 mm, 22 mm, 19 mm, 16 mm, 13 mm",
Impact,N,900768,8,Attachment Size,"5/8"" (16 mm) stud with 3/8"" threads
3/8"" to 1/4""-20 adapter",
Impact,N,900768,9,Footprint Diameter,"39.4"" (100 cm)",
Impact,N,900768,10,Maximum Load,3.3 lb (1.5 kg),
Impact,N,900768,11,Weight,2.6 lb (1.17 kg),
Impact,N,904228,1,Construction,Synthetic fabric,
Impact,N,904228,2,Shape,Square,
Impact,N,904228,3,Beam Spread,40&deg;,
Impact,N,904228,4,Mount,Touch-fastener,
Impact,N,904228,5,Dimensions,"16 x 16"" (40.6 x 40.6 cm)",
Impact,N,904229,1,Construction,Synthetic fabric,
Impact,N,904229,2,Shape,Square,
Impact,N,904229,3,Beam Spread,40&deg;,
Impact,N,904229,4,Mount,Touch-fastener,
Impact,N,904229,5,Dimensions,"26 x 26"" (66 x 66 cm)",
Impact,N,904231,1,Construction,Synthetic fabric,
Impact,N,904231,2,Shape,Square,
Impact,N,904231,3,Beam Spread,40&deg;,
Impact,N,904231,4,Mount,Touch-fastener,
Impact,N,904231,5,Dimensions,"40 x 40"" (101.6 x 101.6 cm)",
Impact,N,904234,1,Construction,Synthetic fabric,
Impact,N,904234,2,Shape,Rectangular,
Impact,N,904234,3,Beam Spread,40&deg;,
Impact,N,904234,4,Mount,Touch-fastener,
Impact,N,904234,5,Dimensions,"12 x 16"" (30.5 x 40.6 cm)",
Impact,N,904235,1,Construction,Synthetic fabric,
Impact,N,904235,2,Shape,Rectangular,
Impact,N,904235,3,Beam Spread,40&deg;,
Impact,N,904235,4,Mount,Touch-fastener,
Impact,N,904235,5,Dimensions,"16 x 22"" (40.6 x 56 cm)",
Impact,N,904236,1,Construction,Synthetic fabric,
Impact,N,904236,2,Shape,Rectangular,
Impact,N,904236,3,Beam Spread,40&deg;,
Impact,N,904236,4,Mount,Touch-fastener,
Impact,N,904236,5,Dimensions,"24 x 32"" (61 x 81.3 cm)",
Impact,N,904238,1,Construction,Synthetic fabric,
Impact,N,904238,2,Shape,Rectangular,
Impact,N,904238,3,Beam Spread,40&deg;,
Impact,N,904238,4,Mount,Touch-fastener,
Impact,N,904238,5,Dimensions,"36 x 48"" (91.4 x 122 cm)",
Impact,N,904239,1,Construction,Synthetic fabric,
Impact,N,904239,2,Shape,Rectangular,
Impact,N,904239,3,Beam Spread,40&deg;,
Impact,N,904239,4,Mount,Touch-fastener,
Impact,N,904239,5,Dimensions,"54 x 72"" (137 x 183 cm)",
Impact,N,904240,1,Construction,Synthetic fabric,
Impact,N,904240,2,Shape,Strip,
Impact,N,904240,3,Beam Spread,40&deg;,
Impact,N,904240,4,Mount,Touch-fastener,
Impact,N,904240,5,Dimensions,"9.0 x 36"" (22.9 x 91.4 cm)",
Impact,N,904242,1,Construction,Synthetic fabric,
Impact,N,904242,2,Shape,Strip,
Impact,N,904242,3,Beam Spread,40&deg;,
Impact,N,904242,4,Mount,Touch-fastener,
Impact,N,904242,5,Dimensions,"12 x 36"" (30.5 x 91.4 cm)",
Impact,N,904243,1,Construction,Synthetic fabric,
Impact,N,904243,2,Shape,Strip,
Impact,N,904243,3,Beam Spread,40&deg;,
Impact,N,904243,4,Mount,Touch-fastener,
Impact,N,904243,5,Dimensions,"16 x 55"" (40.6 x 139.7 cm)",
Impact,N,904244,1,Construction,Synthetic fabric,
Impact,N,904244,2,Shape,Strip,
Impact,N,904244,3,Beam Spread,40&deg;,
Impact,N,904244,4,Mount,Touch-fastener,
Impact,N,904244,5,Dimensions,"24 x 78"" (61 x 198 cm)",
Impact,N,904245,1,Construction,Synthetic fabric,
Impact,N,904245,2,Shape,Octagonal,
Impact,N,904245,3,Beam Spread,40&deg;,
Impact,N,904245,4,Mount,Touch-fastener,
Impact,N,904245,5,Dimensions,"18"" (45.7 cm)",
Impact,N,904247,1,Construction,Synthetic fabric,
Impact,N,904247,2,Shape,Octagonal,
Impact,N,904247,3,Beam Spread,40&deg;,
Impact,N,904247,4,Mount,Touch-fastener,
Impact,N,904247,5,Dimensions,"36"" (91.4 cm)",
Impact,N,904248,1,Construction,Synthetic fabric,
Impact,N,904248,2,Shape,Octagonal,
Impact,N,904248,3,Beam Spread,40&deg;,
Impact,N,904248,4,Mount,Touch-fastener,
Impact,N,904248,5,Dimensions,"39"" (99 cm)",
Impact,N,904250,1,Construction,Synthetic fabric,
Impact,N,904250,2,Shape,Octagonal,
Impact,N,904250,3,Beam Spread,40&deg;,
Impact,N,904250,4,Mount,Touch-fastener,
Impact,N,904250,5,Dimensions,"60"" (152.4 cm)",
Impact,N,904251,1,Construction,Synthetic fabric,
Impact,N,904251,2,Shape,Octagonal,
Impact,N,904251,3,Beam Spread,40&deg;,
Impact,N,904251,4,Mount,Touch-fastener,
Impact,N,904251,5,Dimensions,"84"" (213.4 cm)",
Impact,N,904852,1,Construction,Aluminum,
Impact,N,904852,2,Input Voltage,110-220VAC @ 50/60Hz,
Impact,N,904852,3,Lamps,2x Twin-tube 55W daylight balanced fluorescent,
Impact,N,904852,4,Lamp Life,"Up to 8,000 hrs.",
Impact,N,904852,5,CRI,>90,
Impact,N,904852,6,Base,2G11,
Impact,N,904852,7,Ballast,Built-in,
Impact,N,904852,8,Mounting,"5/8"" (16 mm)",
Impact,N,904852,9,Power Requirements,110-220VAC,
Impact,N,904852,10,Amperage,1.1A,
Impact,N,904852,11,Dimensions,"22.25 x 7.0 x 3.25"" (56.5 x 17.8 x 8.25 cm)",
Impact,N,904852,12,Weight,3.75 lb (1.7 kg),
Impact,N,917840,1,Construction,Chrome-plated steel,
Impact,N,917840,2,Length,"Minimum extension: 46"" (117 cm) Maximum extension: 86"" (218 cm)",
Impact,N,917840,3,Load Capacity,At maximum extension: 8.0 lb (3.6 kg),
Impact,N,917840,4,Mount,"5/8"" (16 mm) Receiver",
Impact,N,917840,5,Weight,7.05 lb (3.2 kg),
Impact,N,917841,1,Construction,Chrome-plated steel,
Impact,N,917841,2,Length,"Minimum extension: 46"" (117 cm) Maximum extension: 86"" (218 cm)",
Impact,N,917841,3,Load Capacity,At maximum extension: 8.0 lb (3.6 kg),
Impact,N,917841,4,Mount,"5/8"" (16 mm) Receiver",
Impact,N,917841,5,Weight,7.05 lb (3.2 kg),
Impact,N,917843,1,Material,Aluminum,
Impact,N,917843,2,Maximum Height,"48"" (122 cm)",
Impact,N,917843,3,Minimum Height,"17.5"" (44.4 cm)",
Impact,N,917843,4,Load Capacity,4.0 lb (1.8 kg),
Impact,N,917843,5,Closed Length,"16"" (40.6 cm)",
Impact,N,917843,6,Footprint Diameter,"13.5"" (34.2 cm)",
Impact,N,917843,7,Attachment Size,"5/8"" (16 mm) stud with 3/8""-16 threaded top with 3/8""-16 to 1/4-20"" male removable adapter",
Impact,N,917843,8,Accepts Wheels,No,
Impact,N,917843,9,Air Cushioned,No,
Impact,N,917843,10,Weight,1.7 lb (0.77 kg),
